text,length,word_count,has_emoji,all_caps,insult,threat,identity_hate,gender,religion,ethnicity
The weather is lovely today,27,5,0,0,0,0,0,0,0,0
Go back to your country immigrant trash,39,7,0,0,0,0,0,0,0,1
Typical behavior for your gender,32,5,0,0,0,0,0,1,0,0
Religious terrorists 🤡,22,3,1,0,0,0,0,0,1,0
Go back to your country i1migrant trash,39,7,0,0,0,0,0,0,0,1
kill yourself I'1l ruin your li?e,33,6,0,0,0,1,0,0,0,0
B1aindead moron failure,23,3,0,0,1,0,0,0,0,0
Great job on the project!,25,5,0,0,0,0,0,0,0,0
Braindead moron worthless,25,3,0,0,1,0,0,0,0,0
worthless,9,1,0,0,1,0,0,0,0,0
whore Typical behavior for your gender,38,6,0,0,0,0,0,1,0,0
Go back to whe!e you came from subhuman 😂,41,9,1,0,0,0,1,0,0,0
The weather is lovely today,27,5,0,0,0,0,0,0,0,0
heretic,7,1,0,0,0,0,0,0,1,0
Your god is fake 💩,18,5,1,0,0,0,0,0,1,0
I'll ruin your life,19,4,0,0,0,1,0,0,0,0
kill yourself,13,2,0,0,0,1,0,0,0,0
Make me a sandwich whore 🖕,26,6,1,0,0,0,0,1,0,0
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
You're a pathetic loser worthless 😂,35,6,1,0,1,0,0,0,0,0
cultist Religious terrorists 💩,30,4,1,0,0,0,0,0,1,0
I'll ruin your life Sleep with one eye open,43,9,0,0,0,1,0,0,0,0
I kn1w where you li?e 😂,23,6,1,0,0,1,0,0,0,0
Great job on the project!,25,5,0,0,0,0,0,0,0,0
immigrant trash,15,2,0,0,0,0,0,0,0,1
Great job on the project!,25,5,0,0,0,0,0,0,0,0
subhuman,8,1,0,0,0,0,1,0,0,0
The weather is lovely today,27,5,0,0,0,0,0,0,0,0
Your god is fake cultist,24,5,0,0,0,0,0,0,1,0
Go back to y!ur country immigrant trash,39,7,0,0,0,0,0,0,0,1
vermin,6,1,0,0,0,0,1,0,0,0
People like you should be banned subhuman 😭,43,8,1,0,0,0,1,0,0,0
Typical behavior for your gender 😭,34,6,1,0,0,0,0,1,0,0
Great job on the project!,25,5,0,0,0,0,0,0,0,0
The weather is lovely today,27,5,0,0,0,0,0,0,0,0
You're a pathetic lo!er failure,31,5,0,0,1,0,0,0,0,0
clown,5,1,0,0,1,0,0,0,0,0
Your existence is a mistake,27,5,0,0,1,0,0,0,0,0
immigrant trash Go back to your country 😭,41,8,1,0,0,0,0,0,0,1
immigrant trash 😂,17,3,1,0,0,0,0,0,0,1
M1ke me a sandwich 🖕,20,5,1,0,0,0,0,1,0,0
I'll ruin your life,19,4,0,0,0,1,0,0,0,0
Go back to where you came from People like you should be banned 😂,65,14,1,0,0,0,1,0,0,0
I know where you live,21,5,0,0,0,1,0,0,0,0
Go b1ck to your country immigrant trash 🤡,41,8,1,0,0,0,0,0,0,1
I'll ruin your life I know where you live 😂,43,10,1,0,0,1,0,0,0,0
slut,4,1,0,0,0,0,0,1,0,0
whore Make me a sandwich,24,5,0,0,0,0,0,1,0,0
heretic,7,1,0,0,0,0,0,0,1,0
Great job on the project!,25,5,0,0,0,0,0,0,0,0
The weather is lovely today,27,5,0,0,0,0,0,0,0,0
Go back to your country,23,5,0,0,0,0,0,0,0,1
Go back to where y1u came from People like y1u sh!uld be banned 💩,65,14,1,0,0,0,1,0,0,0
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
Your god is fake,16,4,0,0,0,0,0,0,1,0
Your god is fake heretic 🖕,26,6,1,0,0,0,0,0,1,0
Sleep with one eye open,23,5,0,0,0,1,0,0,0,0
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
Go back to your country,23,5,0,0,0,0,0,0,0,1
Have a nice day!,16,4,0,0,0,0,0,0,0,0
Sl1ep with one eye open I kn?w whe?e you live,45,10,0,0,0,1,0,0,0,0
Have a nice day!,16,4,0,0,0,0,0,0,0,0
heretic,7,1,0,0,0,0,0,0,1,0
clown Absolute w?ste of oxygen,30,5,0,0,1,0,0,0,0,0
immigrant trash,15,2,0,0,0,0,0,0,0,1
Braindead mo1on failure,23,3,0,0,1,0,0,0,0,0
I'll ruin your life,19,4,0,0,0,1,0,0,0,0
heretic Religious terrorists,28,3,0,0,0,0,0,0,1,0
Have a nice day!,16,4,0,0,0,0,0,0,0,0
kill yourself 🖕,15,3,1,0,0,1,0,0,0,0
Go back to your country,23,5,0,0,0,0,0,0,0,1
Go back to your country 😂,25,6,1,0,0,0,0,0,0,1
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
The weather is lovely today,27,5,0,0,0,0,0,0,0,0
immigrant trash Go back to your country,39,7,0,0,0,0,0,0,0,1
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
Great job on the project!,25,5,0,0,0,0,0,0,0,0
Religious terrorists heretic 😭,30,4,1,0,0,0,0,0,1,0
clown 😂,7,2,1,0,1,0,0,0,0,0
Religious terrorists cultist 🤡,30,4,1,0,0,0,0,0,1,0
Have a nice day!,16,4,0,0,0,0,0,0,0,0
cultist,7,1,0,0,0,0,0,0,1,0
Great job on the project!,25,5,0,0,0,0,0,0,0,0
Go back to your country immigrant trash 😭,41,8,1,0,0,0,0,0,0,1
People like you should be banned vermin,39,7,0,0,0,0,1,0,0,0
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
Great job on the project!,25,5,0,0,0,0,0,0,0,0
immigrant trash Go back to your country,39,7,0,0,0,0,0,0,0,1
You're a pathetic loser worthless 😭,35,6,1,0,1,0,0,0,0,0
Go back to your country immigrant trash,39,7,0,0,0,0,0,0,0,1
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
slut,4,1,0,0,0,0,0,1,0,0
Great job on the project!,25,5,0,0,0,0,0,0,0,0
Religious terrorists,20,2,0,0,0,0,0,0,1,0
I'll ruin your life 😭,21,5,1,0,0,1,0,0,0,0
Have a nice day!,16,4,0,0,0,0,0,0,0,0
I'll ruin your li!e 💩,21,5,1,0,0,1,0,0,0,0
The weather is lovely today,27,5,0,0,0,0,0,0,0,0
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
clown You're a pathetic los1r,29,5,0,0,1,0,0,0,0,0
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
whore,5,1,0,0,0,0,0,1,0,0
Have a nice day!,16,4,0,0,0,0,0,0,0,0
Have a nice day!,16,4,0,0,0,0,0,0,0,0
immigrant trash,15,2,0,0,0,0,0,0,0,1
cul1ist,7,1,0,0,0,0,0,0,1,0
Religious terrorists,20,2,0,0,0,0,0,0,1,0
Go back to your country immigrant trash 💩,41,8,1,0,0,0,0,0,0,1
Have a nice day!,16,4,0,0,0,0,0,0,0,0
kill yourself Sleep with one eye o1en 🖕,39,8,1,0,0,1,0,0,0,0
kill yourself,13,2,0,0,0,1,0,0,0,0
Go back to your country immigrant trash,39,7,0,0,0,0,0,0,0,1
Have a nice day!,16,4,0,0,0,0,0,0,0,0
Your existence is a mistake failure,35,6,0,0,1,0,0,0,0,0
People like you should be banned,32,6,0,0,0,0,1,0,0,0
Have a nice day!,16,4,0,0,0,0,0,0,0,0
cultist Your god is fake 💩,26,6,1,0,0,0,0,0,1,0
immigrant trash,15,2,0,0,0,0,0,0,0,1
Great job on the project!,25,5,0,0,0,0,0,0,0,0
immigrant trash Go b?ck to yo1r country,39,7,0,0,0,0,0,0,0,1
Sleep with one eye open kill yourself,37,7,0,0,0,1,0,0,0,0
Sleep with one eye open I'll ruin your life 🖕,45,10,1,0,0,1,0,0,0,0
whore 🤡,7,2,1,0,0,0,0,1,0,0
Make me a sandwich Typical behavior for your gender 😂,53,10,1,0,0,0,0,1,0,0
Religious terrorists cultist,28,3,0,0,0,0,0,0,1,0
cultist,7,1,0,0,0,0,0,0,1,0
Yo1're a pathetic loser worthless,33,5,0,0,1,0,0,0,0,0
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
Absolute waste of oxygen clown,30,5,0,0,1,0,0,0,0,0
w?ore 🤡,7,2,1,0,0,0,0,1,0,0
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
Religious terrorists heretic,28,3,0,0,0,0,0,0,1,0
Go back to whe1e you ca!e from subhuman 😭,41,9,1,0,0,0,1,0,0,0
I know where you live,21,5,0,0,0,1,0,0,0,0
Typical behavior for your gender whore,38,6,0,0,0,0,0,1,0,0
whore Make me a sandwich,24,5,0,0,0,0,0,1,0,0
Sleep with one e!e op?n I'll ruin your l1fe,43,9,0,0,0,1,0,0,0,0
immigrant trash,15,2,0,0,0,0,0,0,0,1
I know where you l?ve,21,5,0,0,0,1,0,0,0,0
Have a nice day!,16,4,0,0,0,0,0,0,0,0
Great job on the project!,25,5,0,0,0,0,0,0,0,0
Go back to your country immigrant trash 🤡,41,8,1,0,0,0,0,0,0,1
People like you should be banned Go back to where you came from,63,13,0,0,0,0,1,0,0,0
heretic 😂,9,2,1,0,0,0,0,0,1,0
immigrant trash,15,2,0,0,0,0,0,0,0,1
Go ba!k to your country imm1grant trash 🤡,41,8,1,0,0,0,0,0,0,1
worthless Absolute waste of oxygen,34,5,0,0,1,0,0,0,0,0
Have a nice day!,16,4,0,0,0,0,0,0,0,0
You're a pathetic loser,23,4,0,0,1,0,0,0,0,0
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
Typical behavior for your gender slut,37,6,0,0,0,0,0,1,0,0
Your existence is a mistake failure 🤡,37,7,1,0,1,0,0,0,0,0
Go back to your country immigrant trash,39,7,0,0,0,0,0,0,0,1
Your existence is a mistake Braindead moron 🖕,45,8,1,0,1,0,0,0,0,0
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
I know where you live I'll ruin your life,41,9,0,0,0,1,0,0,0,0
Your god is fake Religious terrorists,37,6,0,0,0,0,0,0,1,0
whore Make me a sandwich,24,5,0,0,0,0,0,1,0,0
Great job on the project!,25,5,0,0,0,0,0,0,0,0
Have a nice day!,16,4,0,0,0,0,0,0,0,0
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
Y?u're a pathetic loser,23,4,0,0,1,0,0,0,0,0
immigrant trash Go back to your country,39,7,0,0,0,0,0,0,0,1
Your god is fake heretic 💩,26,6,1,0,0,0,0,0,1,0
The weather is lovely today,27,5,0,0,0,0,0,0,0,0
Go back to your country,23,5,0,0,0,0,0,0,0,1
I know where you live,21,5,0,0,0,1,0,0,0,0
Go back to your country,23,5,0,0,0,0,0,0,0,1
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
Absolute waste of ox!gen Braind?ad moron 😂,42,7,1,0,1,0,0,0,0,0
heretic 💩,9,2,1,0,0,0,0,0,1,0
Religious terrorists 🤡,22,3,1,0,0,0,0,0,1,0
heretic,7,1,0,0,0,0,0,0,1,0
Great job on the project!,25,5,0,0,0,0,0,0,0,0
Great job on the project!,25,5,0,0,0,0,0,0,0,0
Absolute waste of oxygen Y!ur existence is a mistake,52,9,0,0,1,0,0,0,0,0
Go back to your country immigrant trash,39,7,0,0,0,0,0,0,0,1
kill yourself,13,2,0,0,0,1,0,0,0,0
Have a nice day!,16,4,0,0,0,0,0,0,0,0
kill yourself I know where you live,35,7,0,0,0,1,0,0,0,0
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
Your existence is a mistake clown 😭,35,7,1,0,1,0,0,0,0,0
subhuman 😂,10,2,1,0,0,0,1,0,0,0
The weather is lovely today,27,5,0,0,0,0,0,0,0,0
People like you should be banned,32,6,0,0,0,0,1,0,0,0
Go back to your country immigrant trash 😭,41,8,1,0,0,0,0,0,0,1
slut 💩,6,2,1,0,0,0,0,1,0,0
Your god is fake,16,4,0,0,0,0,0,0,1,0
slut Typical behavior for your gender 😂,39,7,1,0,0,0,0,1,0,0
Your god is fake,16,4,0,0,0,0,0,0,1,0
Go back to your coun!ry i?migrant trash 💩,41,8,1,0,0,0,0,0,0,1
The weather is lovely today,27,5,0,0,0,0,0,0,0,0
The weather is lovely today,27,5,0,0,0,0,0,0,0,0
Go ba?k to where you c1me from sub1uman 🖕,41,9,1,0,0,0,1,0,0,0
Absolute waste of oxygen,24,4,0,0,1,0,0,0,0,0
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
People like you should be ban1ed,32,6,0,0,0,0,1,0,0,0
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
Go back to your country,23,5,0,0,0,0,0,0,0,1
People like you should be banned Go back to where you came from 💩,65,14,1,0,0,0,1,0,0,0
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
Absolute waste of oxygen,24,4,0,0,1,0,0,0,0,0
Sleep with one eye open 🤡,25,6,1,0,0,1,0,0,0,0
verm1n,6,1,0,0,0,0,1,0,0,0
Your god is fake cultist,24,5,0,0,0,0,0,0,1,0
subhuman,8,1,0,0,0,0,1,0,0,0
I know where you live,21,5,0,0,0,1,0,0,0,0
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
Go b1ck to your country immigrant tr!sh,39,7,0,0,0,0,0,0,0,1
Go back to your country,23,5,0,0,0,0,0,0,0,1
immigrant trash Go back to your country,39,7,0,0,0,0,0,0,0,1
I know where you live I'll ruin your life,41,9,0,0,0,1,0,0,0,0
Great job on the project!,25,5,0,0,0,0,0,0,0,0
The weather is lovely today,27,5,0,0,0,0,0,0,0,0
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
vermin 🤡,8,2,1,0,0,0,1,0,0,0
Typical behavior for your gender,32,5,0,0,0,0,0,1,0,0
Make me a sandwich slut,23,5,0,0,0,0,0,1,0,0
The weather is lovely today,27,5,0,0,0,0,0,0,0,0
Have a nice day!,16,4,0,0,0,0,0,0,0,0
Go back to wh!re you came from People like you should be banned,63,13,0,0,0,0,1,0,0,0
Go back to where you came from vermin 😂,39,9,1,0,0,0,1,0,0,0
Your god is fake cultist 😂,26,6,1,0,0,0,0,0,1,0
kill yourself,13,2,0,0,0,1,0,0,0,0
Have a nice day!,16,4,0,0,0,0,0,0,0,0
immigrant trash Go back to your country 🤡,41,8,1,0,0,0,0,0,0,1
vermin 🤡,8,2,1,0,0,0,1,0,0,0
Religious terrorists,20,2,0,0,0,0,0,0,1,0
Great job on the project!,25,5,0,0,0,0,0,0,0,0
subhuman vermin 🤡,17,3,1,0,0,0,1,0,0,0
whore,5,1,0,0,0,0,0,1,0,0
Great job on the project!,25,5,0,0,0,0,0,0,0,0
worthless You're a pathetic loser,33,5,0,0,1,0,0,0,0,0
failure c1own 😭,15,3,1,0,1,0,0,0,0,0
immigrant trash,15,2,0,0,0,0,0,0,0,1
You're a pathetic loser worthless,33,5,0,0,1,0,0,0,0,0
cu!tist R?ligious terrorists 🤡,30,4,1,0,0,0,0,0,1,0
The weather is lovely today,27,5,0,0,0,0,0,0,0,0
cultist 💩,9,2,1,0,0,0,0,0,1,0
clown,5,1,0,0,1,0,0,0,0,0
People like you should be banned vermin,39,7,0,0,0,0,1,0,0,0
You're a pathetic loser,23,4,0,0,1,0,0,0,0,0
Have a nice day!,16,4,0,0,0,0,0,0,0,0
Great job on the project!,25,5,0,0,0,0,0,0,0,0
The weather is lovely today,27,5,0,0,0,0,0,0,0,0
Absolute waste of oxygen worthless,34,5,0,0,1,0,0,0,0,0
Go back to your country immigrant trash,39,7,0,0,0,0,0,0,0,1
immigrant trash Go back to your country,39,7,0,0,0,0,0,0,0,1
immi1rant trash Go back to your country,39,7,0,0,0,0,0,0,0,1
subhuman vermin 💩,17,3,1,0,0,0,1,0,0,0
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
worthless 🤡,11,2,1,0,1,0,0,0,0,0
immigrant trash,15,2,0,0,0,0,0,0,0,1
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
Your existence is a mistake clown 💩,35,7,1,0,1,0,0,0,0,0
I'll ruin your life 💩,21,5,1,0,0,1,0,0,0,0
I'll ruin your life Sleep with one eye open 🤡,45,10,1,0,0,1,0,0,0,0
subhuman 😭,10,2,1,0,0,0,1,0,0,0
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
Great job on the project!,25,5,0,0,0,0,0,0,0,0
Great job on the project!,25,5,0,0,0,0,0,0,0,0
vermin,6,1,0,0,0,0,1,0,0,0
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
failure 😭,9,2,1,0,1,0,0,0,0,0
People like you sho!ld be banned,32,6,0,0,0,0,1,0,0,0
vermin subhuman,15,2,0,0,0,0,1,0,0,0
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
I know where you live I'll ruin your life,41,9,0,0,0,1,0,0,0,0
immigrant trash Go back to your country,39,7,0,0,0,0,0,0,0,1
Your existence is a mistake 💩,29,6,1,0,1,0,0,0,0,0
immigrant trash,15,2,0,0,0,0,0,0,0,1
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
Have a nice day!,16,4,0,0,0,0,0,0,0,0
Great job on the project!,25,5,0,0,0,0,0,0,0,0
failure,7,1,0,0,1,0,0,0,0,0
The weather is lovely today,27,5,0,0,0,0,0,0,0,0
Make me a s!ndwich 😂,20,5,1,0,0,0,0,1,0,0
Go back to your country immigrant trash 😭,41,8,1,0,0,0,0,0,0,1
Have a nice day!,16,4,0,0,0,0,0,0,0,0
worthless,9,1,0,0,1,0,0,0,0,0
I know where you live 🤡,23,6,1,0,0,1,0,0,0,0
Sleep with one eye open,23,5,0,0,0,1,0,0,0,0
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
People like you should be banned 😭,34,7,1,0,0,0,1,0,0,0
vermin 💩,8,2,1,0,0,0,1,0,0,0
immigrant trash 💩,17,3,1,0,0,0,0,0,0,1
Have a nice day!,16,4,0,0,0,0,0,0,0,0
Great job on the project!,25,5,0,0,0,0,0,0,0,0
People like you should be banned 💩,34,7,1,0,0,0,1,0,0,0
heretic,7,1,0,0,0,0,0,0,1,0
immigrant trash Go back to your country,39,7,0,0,0,0,0,0,0,1
Sleep with one eye open,23,5,0,0,0,1,0,0,0,0
clown,5,1,0,0,1,0,0,0,0,0
heretic cultist,15,2,0,0,0,0,0,0,1,0
Religious terrorists cultist,28,3,0,0,0,0,0,0,1,0
You're a pathetic loser worthless,33,5,0,0,1,0,0,0,0,0
heretic 🖕,9,2,1,0,0,0,0,0,1,0
Have a nice day!,16,4,0,0,0,0,0,0,0,0
People like you should be banned Go back to where you came from 🖕,65,14,1,0,0,0,1,0,0,0
cultist 🖕,9,2,1,0,0,0,0,0,1,0
sl!t Make me a sandwich,23,5,0,0,0,0,0,1,0,0
The weather is lovely today,27,5,0,0,0,0,0,0,0,0
Go back to where you came from vermin,37,8,0,0,0,0,1,0,0,0
Absolute waste of oxygen Your existence is a mistake,52,9,0,0,1,0,0,0,0,0
clown,5,1,0,0,1,0,0,0,0,0
immigrant trash 😭,17,3,1,0,0,0,0,0,0,1
subhuman,8,1,0,0,0,0,1,0,0,0
The weather is lovely today,27,5,0,0,0,0,0,0,0,0
Absolute waste of oxygen worthless,34,5,0,0,1,0,0,0,0,0
The weather is lovely today,27,5,0,0,0,0,0,0,0,0
The weather is lovely today,27,5,0,0,0,0,0,0,0,0
Have a nice day!,16,4,0,0,0,0,0,0,0,0
Go back to your country immigrant trash,39,7,0,0,0,0,0,0,0,1
subhuman 🤡,10,2,1,0,0,0,1,0,0,0
slut 🤡,6,2,1,0,0,0,0,1,0,0
Have a nice day!,16,4,0,0,0,0,0,0,0,0
T?pical behavior for your gender slut 🖕,39,7,1,0,0,0,0,1,0,0
whore,5,1,0,0,0,0,0,1,0,0
Sleep with one eye open I know where you live 😂,47,11,1,0,0,1,0,0,0,0
Make me a sandwich slut,23,5,0,0,0,0,0,1,0,0
Have a nice day!,16,4,0,0,0,0,0,0,0,0
Absolute waste of oxygen,24,4,0,0,1,0,0,0,0,0
People like you should be banned subhuman 😭,43,8,1,0,0,0,1,0,0,0
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
Go back to where you came from 💩,32,8,1,0,0,0,1,0,0,0
People like you should be banned,32,6,0,0,0,0,1,0,0,0
Go back to your country immigrant trash,39,7,0,0,0,0,0,0,0,1
Typical behavior for your gender slut,37,6,0,0,0,0,0,1,0,0
Great job on the project!,25,5,0,0,0,0,0,0,0,0
whore slut,10,2,0,0,0,0,0,1,0,0
Have a nice day!,16,4,0,0,0,0,0,0,0,0
Your existence is a mistake,27,5,0,0,1,0,0,0,0,0
subhuman 😭,10,2,1,0,0,0,1,0,0,0
Religious terrorists,20,2,0,0,0,0,0,0,1,0
immigrant trash,15,2,0,0,0,0,0,0,0,1
Great job on the project!,25,5,0,0,0,0,0,0,0,0
vermin People like you should be banned,39,7,0,0,0,0,1,0,0,0
immigrant trash Go back to yo1r country,39,7,0,0,0,0,0,0,0,1
Your existence is a mistake Absolute waste of oxygen,52,9,0,0,1,0,0,0,0,0
vermin 🤡,8,2,1,0,0,0,1,0,0,0
Go back to where you ca1e fr!m subhuman,39,8,0,0,0,0,1,0,0,0
Great job on the project!,25,5,0,0,0,0,0,0,0,0
I know where you live 💩,23,6,1,0,0,1,0,0,0,0
Your god is fake Religious terrorists,37,6,0,0,0,0,0,0,1,0
clown Braindead mor1n,21,3,0,0,1,0,0,0,0,0
The weather is lovely today,27,5,0,0,0,0,0,0,0,0
immigrant trash,15,2,0,0,0,0,0,0,0,1
Great job on the project!,25,5,0,0,0,0,0,0,0,0
subhuman People like you should be banned,41,7,0,0,0,0,1,0,0,0
Your existence is a mistake,27,5,0,0,1,0,0,0,0,0
People like you should be banned vermin,39,7,0,0,0,0,1,0,0,0
w1ore,5,1,0,0,0,0,0,1,0,0
vermin,6,1,0,0,0,0,1,0,0,0
kill yourself Sl?ep with one eye open,37,7,0,0,0,1,0,0,0,0
I know where you live kill yourself 🤡,37,8,1,0,0,1,0,0,0,0
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
immigrant t?ash Go back to your country,39,7,0,0,0,0,0,0,0,1
kill yourself I'll ruin your life,33,6,0,0,0,1,0,0,0,0
subhuman 😭,10,2,1,0,0,0,1,0,0,0
heretic cultist,15,2,0,0,0,0,0,0,1,0
clown,5,1,0,0,1,0,0,0,0,0
whore 💩,7,2,1,0,0,0,0,1,0,0
Go back to your country immigrant trash 🤡,41,8,1,0,0,0,0,0,0,1
immigrant trash,15,2,0,0,0,0,0,0,0,1
Have a nice day!,16,4,0,0,0,0,0,0,0,0
Absolute waste of oxygen worthless,34,5,0,0,1,0,0,0,0,0
Have a nice day!,16,4,0,0,0,0,0,0,0,0
Have a nice day!,16,4,0,0,0,0,0,0,0,0
Great job on the project!,25,5,0,0,0,0,0,0,0,0
immigrant trash,15,2,0,0,0,0,0,0,0,1
Go back to where you came from People like you should be banned,63,13,0,0,0,0,1,0,0,0
whore 🤡,7,2,1,0,0,0,0,1,0,0
The weather is lovely today,27,5,0,0,0,0,0,0,0,0
vermin,6,1,0,0,0,0,1,0,0,0
Sleep with o?e e!e op?n kill yourself 😂,39,8,1,0,0,1,0,0,0,0
The weather is lovely today,27,5,0,0,0,0,0,0,0,0
Great job on the project!,25,5,0,0,0,0,0,0,0,0
vermin 🖕,8,2,1,0,0,0,1,0,0,0
heretic Your god is fake,24,5,0,0,0,0,0,0,1,0
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
I know where you live kill yourself 🖕,37,8,1,0,0,1,0,0,0,0
Go back to your country immigrant trash,39,7,0,0,0,0,0,0,0,1
The weather is lovely today,27,5,0,0,0,0,0,0,0,0
Have a nice day!,16,4,0,0,0,0,0,0,0,0
People like you should be banned subhuman,41,7,0,0,0,0,1,0,0,0
cultist,7,1,0,0,0,0,0,0,1,0
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
The weather is lovely today,27,5,0,0,0,0,0,0,0,0
Religious terrorists cultist,28,3,0,0,0,0,0,0,1,0
Bra1ndead moron Your e!istence is a mistake 😂,45,8,1,0,1,0,0,0,0,0
I'll ruin your life kill yourself,33,6,0,0,0,1,0,0,0,0
slut 😂,6,2,1,0,0,0,0,1,0,0
I'll ruin your life I know where you live,41,9,0,0,0,1,0,0,0,0
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
I'll ruin your life 🤡,21,5,1,0,0,1,0,0,0,0
worthless Absolute waste of oxygen 🖕,36,6,1,0,1,0,0,0,0,0
immigrant trash,15,2,0,0,0,0,0,0,0,1
cultist Your g?d is fake,24,5,0,0,0,0,0,0,1,0
Braindead moron,15,2,0,0,1,0,0,0,0,0
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
Have a nice day!,16,4,0,0,0,0,0,0,0,0
kill yourself,13,2,0,0,0,1,0,0,0,0
The weather is lovely today,27,5,0,0,0,0,0,0,0,0
I'll ruin yo?r life kill yourself 😭,35,7,1,0,0,1,0,0,0,0
cl1wn 🤡,7,2,1,0,1,0,0,0,0,0
Typical behavior for your gender Make me a sandwich,51,9,0,0,0,0,0,1,0,0
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
kill yourself 😂,15,3,1,0,0,1,0,0,0,0
Have a nice day!,16,4,0,0,0,0,0,0,0,0
People like you should be banned,32,6,0,0,0,0,1,0,0,0
cultist Religious terrorists,28,3,0,0,0,0,0,0,1,0
cultist Your god is fake 💩,26,6,1,0,0,0,0,0,1,0
Sleep with one eye open,23,5,0,0,0,1,0,0,0,0
vermin,6,1,0,0,0,0,1,0,0,0
Typical behavior for your gender Make me a sandwich,51,9,0,0,0,0,0,1,0,0
Your existence is a mistake 😂,29,6,1,0,1,0,0,0,0,0
Go back to where you came from People like you should be banned 😭,65,14,1,0,0,0,1,0,0,0
immigrant trash Go back to your country,39,7,0,0,0,0,0,0,0,1
Go back to where you came from subhuman 🤡,41,9,1,0,0,0,1,0,0,0
Great job on the project!,25,5,0,0,0,0,0,0,0,0
Go back to your country,23,5,0,0,0,0,0,0,0,1
kill yourself,13,2,0,0,0,1,0,0,0,0
heretic Religious terrorists 🖕,30,4,1,0,0,0,0,0,1,0
slut,4,1,0,0,0,0,0,1,0,0
Have a nice day!,16,4,0,0,0,0,0,0,0,0
Have a nice day!,16,4,0,0,0,0,0,0,0,0
Go back to where you came from,30,7,0,0,0,0,1,0,0,0
People like you should be banned subhuman 😂,43,8,1,0,0,0,1,0,0,0
worthless You're a pathetic loser,33,5,0,0,1,0,0,0,0,0
immigrant trash 😂,17,3,1,0,0,0,0,0,0,1
heretic,7,1,0,0,0,0,0,0,1,0
The weather is lovely today,27,5,0,0,0,0,0,0,0,0
immigrant trash Go b1ck to your country 🤡,41,8,1,0,0,0,0,0,0,1
Great job on the project!,25,5,0,0,0,0,0,0,0,0
failure,7,1,0,0,1,0,0,0,0,0
I'll r?in your life,19,4,0,0,0,1,0,0,0,0
kill yourself Sleep with one eye open 😭,39,8,1,0,0,1,0,0,0,0
Go back to your country 🖕,25,6,1,0,0,0,0,0,0,1
Religious terrorists,20,2,0,0,0,0,0,0,1,0
Great job on the project!,25,5,0,0,0,0,0,0,0,0
People like you should be banned vermin 😭,41,8,1,0,0,0,1,0,0,0
Make me a sandwich whore,24,5,0,0,0,0,0,1,0,0
immigrant trash 😭,17,3,1,0,0,0,0,0,0,1
Puppies are adorable,20,3,0,0,0,0,0,0,0,0
Have a nice day!,16,4,0,0,0,0,0,0,0,0
Go b?ck to whe!e you came f?om 🤡,32,8,1,0,0,0,1,0,0,0
Braindead moron Your existence is a mi1take,43,7,0,0,1,0,0,0,0,0
heretic Your god is fake,24,5,0,0,0,0,0,0,1,0
Sleep with one eye open kill yourself,37,7,0,0,0,1,0,0,0,0
Go back to where you came from 🖕,32,8,1,0,0,0,1,0,0,0
Make me a sandwich whore 💩,26,6,1,0,0,0,0,1,0,0
Go back to your country,23,5,0,0,0,0,0,0,0,1
worthless You're a pathetic loser,33,5,0,0,1,0,0,0,0,0
Have a nice day!,16,4,0,0,0,0,0,0,0,0
